iteration,episode,avg_score,best_score,best_avg_score
1165,1972,570.03,2594.0,645.0
1167,1975,565.03,2594.0,645.0
1169,1976,565.03,2594.0,645.0
1170,1978,571.03,2594.0,645.0
1171,1979,576.03,2594.0,645.0
1177,1980,581.03,2594.0,645.0
1178,1981,581.03,2594.0,645.0
1181,1983,590.03,2594.0,645.0
1189,1984,595.03,2594.0,645.0
1191,1985,595.03,2594.0,645.0
1199,1986,595.03,2594.0,645.0
1202,1989,620.02,2594.0,645.0
1203,1990,595.02,2594.0,645.0
1206,1991,600.02,2594.0,645.0
1210,1992,600.02,2594.0,645.0
1216,1993,600.02,2594.0,645.0
1217,1994,575.02,2594.0,645.0
1220,1995,575.02,2594.0,645.0
1221,1996,580.02,2594.0,645.0
1254,1999,607.02,2594.0,645.0
1255,2000,607.02,2594.0,645.0
1257,2001,628.02,2594.0,645.0
1268,2002,627.02,2594.0,645.0
1270,2003,627.02,2594.0,645.0
1282,2004,648.02,2594.0,648.02
1286,2005,669.02,2594.0,669.02
1292,2006,674.02,2594.0,674.02
1294,2008,724.02,2594.0,724.02
1298,2009,745.02,2594.0,745.02
1304,2010,767.02,2594.0,767.02
1307,2011,768.02,2594.0,768.02
1311,2012,789.02,2594.0,789.02
1314,2013,810.02,2594.0,810.02
1319,2014,806.02,2594.0,810.02
1326,2016,827.02,2594.0,827.02
1327,2017,847.02,2594.0,847.02
1328,2019,847.02,2594.0,847.02
1342,2020,850.02,2594.0,850.02
1353,2022,872.03,2594.0,872.03
1354,2023,872.03,2594.0,872.03
1355,2024,897.03,2594.0,897.03
1363,2025,897.02,2594.0,897.03
1365,2026,923.02,2594.0,923.02
1371,2027,928.02,2594.0,928.02
1388,2028,953.02,2594.0,953.02
1392,2029,948.02,2594.0,953.02
1394,2030,948.02,2594.0,953.02
1398,2031,948.02,2594.0,953.02
1399,2033,928.02,2594.0,953.02
1411,2034,948.02,2594.0,953.02
1412,2035,973.02,2594.0,973.02
1414,2036,953.02,2594.0,973.02
1415,2037,973.02,2594.0,973.02
1421,2038,974.02,2594.0,974.02
1424,2039,994.03,2594.0,994.03
1426,2040,994.03,2594.0,994.03
1428,2041,1000.03,2594.0,1000.03
1445,2042,1021.03,2594.0,1021.03
1449,2043,1041.03,2594.0,1041.03
1454,2045,1039.03,2594.0,1041.03
1455,2047,1059.03,2594.0,1059.03
1456,2048,1058.03,2594.0,1059.03
1457,2050,1077.03,2594.0,1077.03
1467,2051,1097.03,2594.0,1097.03
1468,2052,1117.03,2594.0,1117.03
1470,2053,1137.03,2594.0,1137.03
1475,2054,1157.03,2594.0,1157.03
1478,2055,1177.03,2594.0,1177.03
1481,2056,1177.03,2594.0,1177.03
1483,2057,1183.03,2594.0,1183.03
1494,2059,1202.03,2594.0,1202.03
1506,2060,1197.03,2594.0,1202.03
1510,2061,1217.03,2594.0,1217.03
1511,2062,1216.03,2594.0,1217.03
1512,2063,1222.03,2594.0,1222.03
1516,2064,1242.03,2594.0,1242.03
1522,2065,1263.03,2594.0,1263.03
1524,2067,1314.03,2594.0,1314.03
1536,2068,1313.03,2594.0,1314.03
1539,2069,1339.03,2594.0,1339.03
1545,2070,1343.03,2594.0,1343.03
1548,2071,1362.03,2594.0,1362.03
1549,2072,1367.03,2594.0,1367.03
1554,2073,1393.03,2594.0,1393.03
1555,2074,1414.03,2594.0,1414.03
1556,2075,1435.03,2594.0,1435.03
1559,2076,1456.03,2594.0,1456.03
1565,2078,1497.03,2594.0,1497.03
1566,2080,1539.03,2594.0,1539.03
1570,2081,1564.03,2594.0,1564.03
1573,2083,1607.03,2594.0,1607.03
1574,2084,1602.05,2594.0,1607.03
1575,2085,1602.09,2594.0,1607.03
1576,2086,1627.09,2594.0,1627.09
1578,2087,1628.09,2594.0,1628.09
1579,2088,1609.09,2594.0,1628.09
1582,2090,1661.09,2594.0,1661.09
1584,2091,1682.09,2594.0,1682.09
1587,2093,1694.09,2594.0,1694.09
1588,2094,1720.09,2594.0,1720.09
1589,2096,1745.09,2594.0,1745.09
1597,2097,1767.09,2594.0,1767.09
1598,2098,1792.09,2594.0,1792.09
1599,2099,1796.09,2894.0,1796.09
1601,2100,1822.09,2894.0,1822.09
1603,2101,1822.09,2894.0,1822.09
1618,2102,1847.09,2894.0,1847.09
1620,2103,1847.15,2894.0,1847.15
1621,2105,1826.15,2894.0,1847.15
1624,2106,1827.15,2894.0,1847.15
1627,2107,1808.15,2894.0,1847.15
1633,2108,1783.2,2894.0,1847.15
1634,2109,1758.2,2894.0,1847.15
1638,2111,1727.27,2894.0,1847.15
1639,2113,1685.27,2894.0,1847.15
1647,2114,1711.27,2894.0,1847.15
1649,2115,1686.33,2894.0,1847.15
1651,2116,1691.33,2894.0,1847.15
1664,2118,1645.37,2894.0,1847.15
1667,2119,1619.4,2894.0,1847.15
1670,2120,1615.45,2894.0,1847.15
1675,2122,1593.44,2894.0,1847.15
1676,2123,1594.44,2894.0,1847.15
1677,2125,1599.44,2894.0,1847.15
1680,2127,1572.5,2894.0,1847.15
1681,2128,1547.52,2894.0,1847.15
1682,2129,1547.54,2894.0,1847.15
1683,2130,1547.54,2894.0,1847.15
1684,2132,1551.54,2894.0,1847.15
1685,2133,1575.54,2894.0,1847.15
1687,2134,1579.54,2894.0,1847.15
1688,2136,1607.54,2894.0,1847.15
1689,2137,1590.54,2894.0,1847.15
1691,2139,1597.53,2894.0,1847.15
1692,2140,1621.53,2894.0,1847.15
1694,2141,1623.53,2894.0,1847.15
1705,2142,1626.53,2894.0,1847.15
1706,2143,1630.53,2894.0,1847.15
1707,2145,1627.57,2894.0,1847.15
1720,2146,1601.57,2894.0,1847.15
1721,2147,1626.57,2894.0,1847.15
1722,2148,1622.62,2894.0,1847.15
1724,2151,1626.66,2894.0,1847.15
1726,2152,1630.66,2894.0,1847.15
1729,2153,1605.7,2894.0,1847.15
1732,2154,1580.76,2894.0,1847.15
1733,2155,1555.82,2894.0,1847.15
1734,2156,1558.82,2894.0,1847.15
1738,2157,1552.88,2894.0,1847.15
1739,2160,1557.93,2994.0,1847.15
1740,2161,1557.93,2994.0,1847.15
1741,2163,1572.97,2994.0,1847.15
1744,2164,1576.97,2994.0,1847.15
1745,2165,1579.97,2994.0,1847.15
1748,2166,1579.97,2994.0,1847.15
1750,2169,1578.97,2994.0,1847.15
1752,2170,1599.97,2994.0,1847.15
1755,2171,1603.97,2994.0,1847.15
1756,2172,1599.02,2994.0,1847.15
1758,2174,1576.08,2994.0,1847.15
1763,2175,1579.08,2994.0,1847.15
1764,2176,1553.14,2994.0,1847.15
1769,2177,1527.2,2994.0,1847.15
1770,2178,1501.24,2994.0,1847.15
1773,2179,1504.24,2994.0,1847.15
1775,2180,1478.28,2994.0,1847.15
1776,2182,1457.33,2994.0,1847.15
1777,2183,1456.33,2994.0,1847.15
1780,2184,1481.31,2994.0,1847.15
1781,2185,1481.33,2994.0,1847.15
1783,2186,1485.33,2994.0,1847.15
1785,2188,1507.33,2994.0,1847.15
1787,2189,1511.33,2994.0,1847.15
1788,2190,1510.33,2994.0,1847.15
1795,2191,1510.33,2994.0,1847.15
1797,2192,1504.39,2994.0,1847.15
1799,2193,1498.45,2994.0,1847.15
1802,2194,1472.51,2994.0,1847.15
1807,2195,1475.51,2994.0,1847.15
1809,2197,1503.51,2994.0,1847.15
1810,2200,1511.51,2994.0,1847.15
1814,2201,1515.51,2994.0,1847.15
1818,2202,1498.51,2994.0,1847.15
1821,2203,1498.5,2994.0,1847.15
1822,2204,1519.5,2994.0,1847.15
1823,2207,1557.5,2994.0,1847.15
1824,2210,1632.43,2994.0,1847.15
1825,2211,1657.38,2994.0,1847.15
1826,2212,1678.38,2994.0,1847.15
1830,2213,1674.43,2994.0,1847.15
1832,2214,1677.43,2994.0,1847.15
1833,2215,1677.43,2994.0,1847.15
1835,2216,1701.43,2994.0,1847.15
1836,2217,1726.43,2994.0,1847.15
1845,2218,1755.38,2994.0,1847.15
1850,2219,1784.35,2994.0,1847.15
1851,2220,1813.3,2994.0,1847.15
1853,2221,1817.3,2994.0,1847.15
1857,2223,1837.3,2994.0,1847.15
1858,2224,1840.3,2994.0,1847.15
1867,2225,1841.3,2994.0,1847.15
1872,2226,1871.24,2994.0,1871.24
1875,2227,1896.24,2994.0,1896.24
1884,2229,1926.25,2994.0,1926.25
1886,2230,1930.25,2994.0,1930.25
1888,2231,1905.29,2994.0,1930.25
1891,2232,1905.29,2994.0,1930.25
1901,2233,1905.29,2994.0,1930.25
1906,2234,1905.29,2994.0,1930.25
1908,2235,1905.29,2994.0,1930.25
1910,2236,1876.34,2994.0,1930.25
1912,2237,1868.4,2994.0,1930.25
1913,2240,1839.44,2994.0,1930.25
1927,2242,1831.48,2994.0,1930.25
1930,2243,1802.54,2994.0,1930.25
1931,2244,1826.54,2994.0,1930.25
1933,2245,1855.5,2994.0,1930.25
1934,2246,1855.54,2994.0,1930.25
1935,2247,1834.54,2994.0,1930.25
1937,2248,1834.54,2994.0,1930.25
1942,2250,1859.5,2994.0,1930.25
1948,2251,1830.55,2994.0,1930.25
1952,2253,1830.54,2994.0,1930.25
1954,2254,1860.48,2994.0,1930.25
1955,2255,1886.42,2994.0,1930.25
1958,2256,1904.42,2994.0,1930.25
1962,2259,1929.43,2994.0,1930.25
1963,2260,1924.43,2994.0,1930.25
1964,2261,1929.43,2994.0,1930.25
1965,2262,1933.43,2994.0,1933.43
1967,2263,1962.39,2994.0,1962.39
1971,2264,1962.39,2994.0,1962.39
1973,2265,1958.39,2994.0,1962.39
1980,2266,1962.39,2994.0,1962.39
1984,2267,1937.45,2994.0,1962.39
1996,2268,1961.45,2994.0,1962.39
1998,2269,1961.46,2994.0,1962.39
2000,2270,1965.46,2994.0,1965.46
2001,2271,1936.52,2994.0,1965.46
2002,2273,1937.53,2994.0,1965.46
2009,2274,1967.47,2994.0,1967.47
2011,2275,1946.47,2994.0,1967.47
2012,2276,1975.41,2994.0,1975.41
2013,2277,1984.35,2994.0,1984.35
2019,2278,1993.31,2994.0,1993.31
2024,2279,1993.31,2994.0,1993.31
2035,2282,1989.35,2994.0,1993.31
2036,2283,1964.41,2994.0,1993.31
2038,2284,1968.41,2994.0,1993.31
2050,2285,1998.35,2994.0,1998.35
2051,2287,2003.35,2994.0,2003.35
2052,2288,1999.38,2994.0,2003.35
2056,2289,1998.38,2994.0,2003.35
2058,2290,2002.38,2994.0,2003.35
2063,2293,2034.32,2994.0,2034.32
2067,2294,2063.26,2994.0,2063.26
2077,2295,2059.26,2994.0,2063.26
2080,2296,2030.32,2994.0,2063.26
2083,2298,2030.32,2994.0,2063.26
2093,2300,2030.32,2994.0,2063.26
2116,2302,2048.32,2994.0,2063.26
2118,2304,2083.27,2994.0,2083.27
2119,2305,2088.27,2994.0,2088.27
2121,2307,2098.27,2994.0,2098.27
2123,2309,2107.27,2994.0,2107.27
2125,2310,2112.27,2994.0,2112.27
2127,2311,2116.27,2994.0,2116.27
2129,2312,2120.27,2994.0,2120.27
2130,2314,2145.22,2994.0,2145.22
2131,2315,2170.16,2994.0,2170.16
2135,2316,2166.16,2994.0,2170.16
2137,2317,2167.16,2994.0,2170.16
2150,2318,2163.16,2994.0,2170.16
2165,2319,2159.16,2994.0,2170.16
2170,2320,2159.16,2994.0,2170.16
2175,2322,2134.22,2994.0,2170.16
2178,2323,2135.22,2994.0,2170.16
2181,2324,2135.22,2994.0,2170.16
2187,2325,2114.22,2994.0,2170.16
2189,2326,2113.22,2994.0,2170.16
2192,2328,2108.22,2994.0,2170.16
2193,2329,2133.17,2994.0,2170.16
2196,2330,2104.22,2994.0,2170.16
2205,2331,2133.18,2994.0,2170.16
2208,2332,2129.18,2994.0,2170.16
2220,2333,2129.18,2994.0,2170.16
2223,2335,2121.18,2994.0,2170.16
2233,2336,2146.13,2994.0,2170.16
2236,2338,2117.18,2994.0,2170.16
2240,2339,2147.14,2994.0,2170.16
2241,2340,2143.14,2994.0,2170.16
2242,2341,2172.1,2994.0,2172.1
2243,2342,2172.1,2994.0,2172.1
2244,2343,2201.04,2994.0,2201.04
2247,2344,2202.04,2994.0,2202.04
2250,2345,2203.04,2994.0,2203.04
2251,2347,2253.0,2994.0,2253.0
2252,2348,2282.95,2994.0,2282.95
2258,2349,2282.95,2994.0,2282.95
2264,2350,2283.95,2994.0,2283.95
2265,2351,2312.9,2994.0,2312.9
2284,2353,2321.87,2994.0,2321.87
2288,2354,2316.91,2994.0,2321.87
2289,2355,2320.91,2994.0,2321.87
2290,2356,2319.91,2994.0,2321.87
2291,2357,2348.85,2994.0,2348.85
2299,2358,2349.85,2994.0,2349.85
2300,2359,2379.79,2994.0,2379.79
2303,2360,2379.79,2994.0,2379.79
2305,2361,2349.85,2994.0,2379.79
2312,2362,2349.85,2994.0,2379.79
2313,2363,2345.85,2994.0,2379.79
2314,2364,2341.85,2994.0,2379.79
2325,2365,2345.85,2994.0,2379.79
2328,2366,2341.85,2994.0,2379.79
2329,2369,2347.84,2994.0,2379.79
2330,2370,2347.86,2994.0,2379.79
2331,2371,2377.8,2994.0,2379.79
2332,2372,2407.74,2994.0,2407.74
2337,2374,2406.74,2994.0,2407.74
2338,2375,2428.74,2994.0,2428.74
2339,2376,2424.74,2994.0,2428.74
2340,2377,2444.74,2994.0,2444.74
2345,2378,2460.74,2994.0,2460.74
2346,2379,2431.8,2994.0,2460.74
2351,2380,2430.79,2994.0,2460.74
2357,2382,2455.75,2994.0,2460.74
2358,2383,2485.69,2994.0,2485.69
2359,2384,2456.75,2994.0,2485.69
2363,2386,2427.81,2994.0,2485.69
2365,2387,2427.81,2994.0,2485.69
2366,2388,2432.78,2994.0,2485.69
2367,2389,2428.78,2994.0,2485.69
2369,2391,2370.89,2994.0,2485.69
2370,2392,2400.83,2994.0,2485.69
2371,2394,2378.83,2994.0,2485.69
2373,2397,2413.77,2994.0,2485.69
2380,2399,2384.83,2994.0,2485.69
2381,2400,2380.83,2994.0,2485.69
2382,2401,2384.83,2994.0,2485.69
2383,2402,2354.89,2994.0,2485.69
2389,2403,2354.89,2994.0,2485.69
2393,2404,2349.89,2994.0,2485.69
2395,2405,2344.89,2994.0,2485.69
2399,2406,2339.92,2994.0,2485.69
2402,2407,2309.98,2994.0,2485.69
2408,2408,2282.02,2994.0,2485.69
2413,2409,2277.02,2994.0,2485.69
2414,2410,2272.05,2994.0,2485.69
2419,2412,2264.05,2994.0,2485.69
2422,2413,2260.05,2994.0,2485.69
2435,2414,2260.05,2994.0,2485.69
2441,2415,2264.05,2994.0,2485.69
2442,2416,2264.05,2994.0,2485.69
2446,2417,2264.05,2994.0,2485.69
2447,2418,2269.05,2994.0,2485.69
2458,2419,2274.05,2994.0,2485.69
2465,2420,2274.07,2994.0,2485.69
2466,2421,2274.07,2994.0,2485.69
2468,2422,2245.12,2994.0,2485.69
2472,2423,2219.18,2994.0,2485.69
2474,2424,2219.18,2994.0,2485.69
2479,2425,2240.18,2994.0,2485.69
2503,2426,2241.18,2994.0,2485.69
2506,2427,2237.21,2994.0,2485.69
2507,2428,2242.21,2994.0,2485.69
2509,2429,2247.21,2994.0,2485.69
2510,2430,2277.16,2994.0,2485.69
2512,2431,2278.16,2994.0,2485.69
2513,2432,2282.16,2994.0,2485.69
2514,2433,2283.16,2994.0,2485.69
2517,2434,2288.16,2994.0,2485.69
2523,2435,2288.16,2994.0,2485.69
2526,2436,2263.22,2994.0,2485.69
2529,2437,2263.23,2994.0,2485.69
2531,2438,2263.23,2994.0,2485.69
2533,2439,2233.29,2994.0,2485.69
2535,2440,2238.29,2994.0,2485.69
2539,2441,2239.33,2998.0,2485.69
2541,2443,2241.33,2998.0,2485.69
2542,2444,2241.33,2998.0,2485.69
2543,2445,2241.33,2998.0,2485.69
2545,2446,2241.33,2998.0,2485.69
2548,2447,2237.33,2998.0,2485.69
2549,2448,2236.33,2998.0,2485.69
2551,2449,2241.33,2998.0,2485.69
2556,2450,2236.36,2998.0,2485.69
2558,2451,2236.37,2998.0,2485.69
2564,2452,2257.37,2998.0,2485.69
2565,2453,2253.42,2998.0,2485.69
2566,2454,2253.39,2998.0,2485.69
2572,2455,2253.39,2998.0,2485.69
2573,2456,2257.39,2998.0,2485.69
2578,2457,2258.39,2998.0,2485.69
2583,2458,2257.42,2998.0,2485.69
2589,2459,2257.42,2998.0,2485.69
2591,2460,2232.48,2998.0,2485.69
2598,2461,2257.42,2998.0,2485.69
2603,2462,2257.44,2998.0,2485.69
2604,2464,2261.46,2998.0,2485.69
2605,2466,2232.54,2998.0,2485.69
2606,2468,2230.59,2998.0,2485.69
2607,2469,2230.59,2998.0,2485.69
2610,2472,2230.57,2998.0,2485.69
2611,2473,2230.57,2998.0,2485.69
2612,2474,2230.59,2998.0,2485.69
2613,2477,2230.59,2998.0,2485.69
2615,2478,2230.61,2998.0,2485.69
2616,2479,2256.6,2998.0,2485.69
2619,2480,2261.58,2998.0,2485.69
2620,2481,2266.58,2998.0,2485.69
2626,2482,2291.54,2998.0,2485.69
2634,2484,2311.48,2998.0,2485.69
2637,2485,2310.48,2998.0,2485.69
2638,2486,2335.42,2998.0,2485.69
2641,2487,2335.42,2998.0,2485.69
2645,2488,2330.42,2998.0,2485.69
2652,2489,2331.42,2998.0,2485.69
2653,2491,2381.33,2998.0,2485.69
2655,2492,2381.33,2998.0,2485.69
2665,2493,2376.37,2998.0,2485.69
2669,2494,2400.37,2998.0,2485.69
2672,2495,2395.39,2998.0,2485.69
2677,2496,2390.39,2998.0,2485.69
2678,2497,2385.39,2998.0,2485.69
2681,2498,2414.33,2998.0,2485.69
2682,2499,2409.35,2998.0,2485.69
2689,2500,2409.39,2998.0,2485.69
2693,2501,2410.39,2998.0,2485.69
2696,2502,2440.33,2998.0,2485.69
2698,2503,2435.33,2998.0,2485.69
2708,2504,2439.33,2998.0,2485.69
2715,2505,2443.36,2998.0,2485.69
2719,2506,2444.36,2998.0,2485.69
2727,2507,2473.3,2998.0,2485.69
2730,2508,2498.26,2998.0,2498.26
2733,2509,2503.26,2998.0,2503.26
2734,2510,2503.23,2998.0,2503.26
2738,2511,2508.23,2998.0,2508.23
2739,2512,2509.23,2998.0,2509.23
2740,2513,2514.23,2998.0,2514.23
2741,2514,2518.23,2998.0,2518.23
2744,2515,2514.25,2998.0,2518.23
2745,2516,2514.25,2998.0,2518.23
2748,2517,2514.28,2998.0,2518.23
2751,2518,2514.28,2998.0,2518.23
2753,2519,2509.28,2998.0,2518.23
2757,2520,2510.26,2998.0,2518.23
2765,2521,2540.2,2998.0,2540.2
2766,2523,2590.09,2998.0,2590.09
2769,2524,2587.09,2998.0,2590.09
2772,2525,2582.09,2998.0,2590.09
2774,2526,2578.09,2998.0,2590.09
2777,2527,2582.08,2998.0,2590.09
2780,2528,2582.08,2998.0,2590.09
2781,2529,2577.12,2998.0,2590.09
2783,2530,2577.15,2998.0,2590.09
2791,2531,2576.15,2998.0,2590.09
2792,2532,2573.2,2998.0,2590.09
2793,2533,2568.22,2998.0,2590.09
2799,2534,2563.22,2998.0,2590.09
2800,2535,2568.24,2998.0,2590.09
2804,2536,2598.18,2998.0,2598.18
2808,2537,2623.12,2998.0,2623.12
2811,2538,2648.06,2998.0,2648.06
2813,2539,2678.0,2998.0,2678.0
2815,2541,2675.96,2998.0,2678.0
2816,2542,2676.0,2998.0,2678.0
2817,2543,2676.02,2998.0,2678.0
2818,2544,2675.05,2998.0,2678.0
2819,2545,2675.05,2998.0,2678.0
2821,2546,2676.05,2998.0,2678.0
2822,2548,2676.05,2998.0,2678.0
2831,2549,2671.05,2998.0,2678.0
2833,2550,2675.04,2998.0,2678.0
2847,2551,2671.03,2998.0,2678.0
2853,2553,2670.98,2998.0,2678.0
2860,2555,2670.97,2998.0,2678.0
2861,2556,2670.97,2998.0,2678.0
2863,2557,2666.97,2998.0,2678.0
2864,2558,2662.96,2998.0,2678.0
2868,2559,2662.96,2998.0,2678.0
2874,2561,2692.96,2998.0,2692.96
2875,2562,2688.94,2998.0,2692.96
2891,2563,2689.92,2998.0,2692.96
2893,2564,2694.92,2998.0,2694.92
2897,2565,2698.9,2998.0,2698.9
2901,2566,2727.84,2998.0,2727.84
2903,2567,2727.82,2998.0,2727.84
2906,2568,2728.83,2998.0,2728.83
2908,2569,2757.77,2998.0,2757.77
2922,2570,2757.77,2998.0,2757.77
2928,2571,2757.77,2998.0,2757.77
2931,2572,2756.77,2998.0,2757.77
2932,2574,2751.75,2998.0,2757.77
2933,2575,2750.75,2998.0,2757.77
2936,2576,2733.75,2998.0,2757.77
2941,2577,2734.75,2998.0,2757.77
2946,2578,2738.73,2998.0,2757.77
2947,2579,2742.68,2998.0,2757.77
2950,2580,2737.68,2998.0,2757.77
2952,2581,2737.68,2998.0,2757.77
2953,2582,2737.66,2998.0,2757.77
2956,2583,2741.67,2998.0,2757.77
2957,2584,2745.7,2998.0,2757.77
2962,2585,2741.72,2998.0,2757.77
2966,2586,2746.72,2998.0,2757.77
2968,2587,2742.76,2998.0,2757.77
2970,2588,2746.76,2998.0,2757.77
2974,2590,2754.82,2998.0,2757.77
2982,2591,2737.8,2998.0,2757.77
2984,2592,2715.8,2998.0,2757.77
2986,2593,2715.8,2998.0,2757.77
2987,2594,2693.8,2998.0,2757.77
2989,2595,2693.8,2998.0,2757.77
2991,2596,2698.8,2998.0,2757.77
2994,2597,2698.8,2998.0,2757.77
2996,2598,2694.8,2998.0,2757.77
3000,2599,2673.78,2998.0,2757.77
3001,2601,2651.74,2998.0,2757.77
3004,2602,2625.74,2998.0,2757.77
3012,2603,2604.74,2998.0,2757.77
3014,2604,2604.78,2998.0,2757.77
3021,2605,2600.79,2998.0,2757.77
3022,2607,2604.76,2998.0,2757.77
3028,2608,2603.76,2998.0,2757.77
3032,2609,2603.78,2998.0,2757.77
3039,2610,2607.81,2998.0,2757.77
3044,2611,2581.81,2998.0,2757.77
3045,2612,2564.82,2998.0,2757.77
3047,2614,2538.84,2998.0,2757.77
3054,2615,2543.82,2998.0,2757.77
3056,2616,2547.82,2998.0,2757.77
3060,2617,2547.79,2998.0,2757.77
3065,2620,2552.81,2998.0,2757.77
3069,2621,2551.81,2998.0,2757.77
3074,2623,2561.81,2998.0,2757.77
3081,2624,2560.81,2998.0,2757.77
3095,2625,2564.84,2998.0,2757.77
3100,2626,2563.84,2998.0,2757.77
3102,2627,2564.82,2998.0,2757.77
3103,2629,2546.78,2998.0,2757.77
3106,2630,2546.78,2998.0,2757.77
3107,2632,2549.73,2998.0,2757.77
3110,2634,2553.72,2998.0,2757.77
3113,2635,2553.7,2998.0,2757.77
3115,2636,2532.7,2998.0,2757.77
3120,2637,2536.72,2998.0,2757.77
3126,2638,2536.72,2998.0,2757.77
3138,2639,2535.76,2998.0,2757.77
